Gr_ID,Full Name,Email,Phone Number,Course,Branch,Registration Date,College,Field
GR1641,Amit Chauhan,amit.chauhan10@example.com,+91 6249573203,Full Stack Development,RWR1 - Kotecha,2026-02-05,L.D. College of Engineering,B.Tech Computer Science
GR1642,Rahul Patel,rahul.patel56@example.com,+91 7321163288,Graphic | UI/UX,RW1 - A.K Road,2026-02-03,MSU Baroda,Diploma in IT
GR1643,Arjun Parmar,arjun.parmar40@example.com,+91 7893335106,Graphic | Video Editing,RWA3 - Maninagar,2026-02-26,MSU Baroda,BBA
GR1644,Amit Trivedi,amit.trivedi86@example.com,+91 8786043234,Graphic | Video Editing,RW1 - A.K Road,2026-02-19,Silver Oak University,B.Tech Computer Science
GR1645,Riya Vyas,riya.vyas33@example.com,+91 6936530017,Full Stack Development,RWA6 - Vastral,2026-02-20,Silver Oak University,M.Sc IT
GR1646,Amit Singh,amit.singh29@example.com,+91 6723609240,AI/ML & Data Science,RWMH - Maheshana,2026-02-08,VNSGU,B.Tech Computer Science
GR1647,Diya Sharma,diya.sharma56@example.com,+91 7937962132,AI/ML & Data Science,RWR2 - Mavdi,2026-02-10,MSU Baroda,BCA
GR1648,Ramesh Shah,ramesh.shah88@example.com,+91 9135700417,Video Editing | 3D Animation,RWAM1 - Amreli,2026-02-25,VNSGU,MCA
GR1649,Sneha Singh,sneha.singh36@example.com,+91 8035055593,Video Editing | 3D Animation,RWGN1 - Gandhinagar,2026-02-26,Silver Oak University,MCA
GR1650,Sneha Patel,sneha.patel94@example.com,+91 7829217273,Graphic | UI/UX,RW5 - Ved Road,2026-02-09,SVNIT,Diploma in IT
GR1651,Diya Gupta,diya.gupta82@example.com,+91 6410828205,Graphic | UI/UX,RW1 - A.K Road,2026-02-08,Marwadi University,B.Com
GR1652,Ramesh Shah,ramesh.shah17@example.com,+91 7527909078,Graphic | UI/UX,RWA2 - Navrangpura,2026-02-20,MSU Baroda,MCA
GR1653,Shaurya Desai,shaurya.desai61@example.com,+91 8350363263,Graphic | Video Editing,RWA5 - Chandkheda,2026-02-28,Marwadi University,MCA
GR1654,Rahul Gupta,rahul.gupta17@example.com,+91 8336258312,AI/ML & Data Science,RWA3 - Maninagar,2026-02-12,Nirma University,B.Com
GR1655,Amit Desai,amit.desai68@example.com,+91 9473647800,Graphic | UI/UX,RWA3 - Maninagar,2026-02-24,Silver Oak University,B.Tech Computer Science
GR1656,Amit Singh,amit.singh46@example.com,+91 9866824839,Full Stack Development,RWGN1 - Gandhinagar,2026-02-16,Gujarat University,Diploma in IT
GR1657,Isha Singh,isha.singh16@example.com,+91 9798291788,Graphic | UI/UX,RW6 - Adajan,2026-02-04,SVNIT,BBA
GR1658,Vihaan Rathod,vihaan.rathod91@example.com,+91 8514316080,Full Stack Development,RWA5 - Chandkheda,2026-02-25,Silver Oak University,M.Sc IT
GR1659,Ramesh Shah,ramesh.shah41@example.com,+91 8052924395,Graphic | Video Editing,RWVN1 - Vidhyanagar,2026-02-08,DDU,M.Sc IT
GR1660,Ramesh Joshi,ramesh.joshi92@example.com,+91 7222451737,Graphic | Video Editing,RWA2 - Navrangpura,2026-02-06,Gujarat University,BCA
GR1661,Maya Rathod,maya.rathod54@example.com,+91 8755237144,Video Editing | 3D Animation,RW5 - Ved Road,2026-02-15,Marwadi University,B.Tech Computer Science
GR1662,Pooja Patel,pooja.patel81@example.com,+91 6328477171,Video Editing | 3D Animation,RW2 - Yogi Chowk,2026-02-04,Nirma University,B.Tech Computer Science
GR1663,Vihaan Gupta,vihaan.gupta18@example.com,+91 6053830566,AI/ML & Data Science,RW6 - Adajan,2026-02-04,SVNIT,B.Com
GR1664,Suresh Patel,suresh.patel53@example.com,+91 9454222826,AI/ML & Data Science,RWR2 - Mavdi,2026-02-04,VNSGU,B.Com
GR1665,Vivaan Kumar,vivaan.kumar90@example.com,+91 6913851860,Graphic | UI/UX,RWA4 - Bopal,2026-02-01,SVNIT,MCA
GR1666,Riya Gupta,riya.gupta51@example.com,+91 8486037936,Video Editing | 3D Animation,RWVN1 - Vidhyanagar,2026-02-15,Silver Oak University,BCA
GR1667,Suresh Parmar,suresh.parmar82@example.com,+91 8791450060,Full Stack Development,RW7 - Vesu,2026-02-11,Silver Oak University,B.Tech Computer Science
GR1668,Tara Patel,tara.patel84@example.com,+91 9322462716,Full Stack Development,RW7 - Vesu,2026-02-16,MSU Baroda,B.Sc IT
GR1669,Ramesh Chauhan,ramesh.chauhan42@example.com,+91 9323944903,Full Stack Development,RWA3 - Maninagar,2026-02-27,RK University,B.Com
GR1670,Kriti Patel,kriti.patel73@example.com,+91 9885056794,Graphic | Video Editing,RWA2 - Navrangpura,2026-02-10,L.D. College of Engineering,BBA
GR1671,Amit Kumar,amit.kumar86@example.com,+91 6647241162,Full Stack Development,RW5 - Ved Road,2026-02-03,SVNIT,M.Sc IT
GR1672,Riya Joshi,riya.joshi90@example.com,+91 7414687363,Graphic | Video Editing,RW4 - Mota Varachha,2026-02-02,Marwadi University,B.Sc IT
GR1673,Rahul Singh,rahul.singh64@example.com,+91 6594440445,Video Editing | 3D Animation,RWNV1 - Navshari,2026-02-23,DDU,B.Com
GR1674,Shaurya Chauhan,shaurya.chauhan55@example.com,+91 6410141157,Graphic | UI/UX,RWA5 - Chandkheda,2026-02-22,MSU Baroda,B.Sc IT
GR1675,Aditya Joshi,aditya.joshi87@example.com,+91 7369242781,Video Editing | 3D Animation,RWR2 - Mavdi,2026-02-09,DDU,BCA
GR1676,Maya Sharma,maya.sharma99@example.com,+91 9952933612,Graphic | UI/UX,RWA1 - Nikol,2026-02-05,SVNIT,MCA
GR1677,Pooja Joshi,pooja.joshi88@example.com,+91 9267979734,Graphic | Video Editing,RW6 - Adajan,2026-02-23,VNSGU,B.Sc IT
GR1678,Kavya Gupta,kavya.gupta53@example.com,+91 8964014915,Full Stack Development,RWVN1 - Vidhyanagar,2026-02-23,RK University,Diploma in IT
GR1679,Pooja Parmar,pooja.parmar70@example.com,+91 6662653022,Full Stack Development,RWNV1 - Navshari,2026-02-21,L.D. College of Engineering,BBA
GR1680,Suresh Chauhan,suresh.chauhan12@example.com,+91 8211054064,Graphic | Video Editing,RWAM1 - Amreli,2026-02-02,RK University,Diploma in IT
GR1681,Maya Mehta,maya.mehta95@example.com,+91 6932809518,AI/ML & Data Science,RWR2 - Mavdi,2026-02-25,DDU,B.Com
GR1682,Neha Sharma,neha.sharma58@example.com,+91 6827740020,Graphic | Video Editing,RWSON - Online,2026-02-23,Gujarat University,Diploma in IT
GR1683,Rahul Rathod,rahul.rathod52@example.com,+91 9081327339,Graphic | Video Editing,RW2 - Yogi Chowk,2026-02-18,DDU,B.Sc IT
GR1684,Aditya Sharma,aditya.sharma94@example.com,+91 7836633484,Graphic | Video Editing,RWVN1 - Vidhyanagar,2026-02-17,Silver Oak University,MCA
GR1685,Aditya Patel,aditya.patel37@example.com,+91 7088587328,Graphic | UI/UX,RW6 - Adajan,2026-02-18,SVNIT,B.Sc IT
GR1686,Kriti Shah,kriti.shah47@example.com,+91 7375647592,AI/ML & Data Science,RWSON - Online,2026-02-15,RK University,M.Sc IT
GR1687,Vikram Rathod,vikram.rathod49@example.com,+91 9297678269,Video Editing | 3D Animation,RWNV1 - Navshari,2026-02-20,SVNIT,B.Sc IT
GR1688,Arjun Chauhan,arjun.chauhan25@example.com,+91 7964216848,Video Editing | 3D Animation,RWA5 - Chandkheda,2026-02-16,Nirma University,Diploma in IT
GR1689,Shaurya Kumar,shaurya.kumar70@example.com,+91 7466539608,Graphic | UI/UX,RW5 - Ved Road,2026-02-16,Silver Oak University,Diploma in IT
GR1690,Arjun Singh,arjun.singh81@example.com,+91 7622091703,Video Editing | 3D Animation,RWA2 - Navrangpura,2026-02-11,Silver Oak University,B.Com
GR1691,Vikram Trivedi,vikram.trivedi88@example.com,+91 8640471192,Video Editing | 3D Animation,RWJN1 - Junagadh,2026-02-23,Marwadi University,B.Tech Computer Science
GR1692,Tara Rathod,tara.rathod58@example.com,+91 8566321302,Graphic | UI/UX,RWR1 - Kotecha,2026-02-11,SVNIT,B.Tech Computer Science
GR1693,Tara Mehta,tara.mehta29@example.com,+91 8655184275,Graphic | Video Editing,RWA2 - Navrangpura,2026-02-02,VNSGU,BCA
GR1694,Pooja Shah,pooja.shah51@example.com,+91 7777522397,Full Stack Development,RWBN - Bhavnagar,2026-02-14,Silver Oak University,BCA
GR1695,Diya Shah,diya.shah46@example.com,+91 9870735310,Graphic | UI/UX,RWJN1 - Junagadh,2026-02-17,MSU Baroda,B.Sc IT
GR1696,Ayaan Chauhan,ayaan.chauhan98@example.com,+91 6648870515,Video Editing | 3D Animation,RWA2 - Navrangpura,2026-02-22,RK University,BBA
GR1697,Krishna Singh,krishna.singh37@example.com,+91 6742983118,Graphic | UI/UX,RWJN1 - Junagadh,2026-02-17,DDU,B.Tech Computer Science
GR1698,Riya Shah,riya.shah80@example.com,+91 7260206278,Graphic | UI/UX,RWMH - Maheshana,2026-02-21,Gujarat University,BCA
GR1699,Maya Kumar,maya.kumar56@example.com,+91 8168109193,AI/ML & Data Science,RWGN1 - Gandhinagar,2026-02-14,Nirma University,MCA
GR1700,Ishaan Mehta,ishaan.mehta22@example.com,+91 8606515542,Graphic | UI/UX,RWBN - Bhavnagar,2026-02-04,Nirma University,B.Sc IT
GR1701,Riya Parmar,riya.parmar84@example.com,+91 7626658138,Graphic | UI/UX,RWGN1 - Gandhinagar,2026-02-08,Marwadi University,B.Tech Computer Science
GR1702,Krishna Desai,krishna.desai26@example.com,+91 7620917906,AI/ML & Data Science,RWA4 - Bopal,2026-02-07,DDU,MCA
GR1703,Diya Shah,diya.shah30@example.com,+91 8452681201,Graphic | Video Editing,RW6 - Adajan,2026-02-21,VNSGU,B.Tech Computer Science
GR1704,Sai Sharma,sai.sharma26@example.com,+91 8680646112,Video Editing | 3D Animation,RWA1 - Nikol,2026-02-02,Silver Oak University,M.Sc IT
GR1705,Ramesh Vyas,ramesh.vyas55@example.com,+91 8065969461,Video Editing | 3D Animation,RWBH1 - Bharuch,2026-02-12,DDU,MCA
GR1706,Amit Rathod,amit.rathod60@example.com,+91 8737360074,Graphic | UI/UX,RWAM1 - Amreli,2026-02-16,DDU,B.Sc IT
GR1707,Suresh Verma,suresh.verma93@example.com,+91 9033487956,Full Stack Development,RWA1 - Nikol,2026-02-28,DDU,B.Tech Computer Science
GR1708,Maya Desai,maya.desai54@example.com,+91 7701935230,Graphic | Video Editing,RW1 - A.K Road,2026-02-25,MSU Baroda,Diploma in IT
GR1709,Vivaan Joshi,vivaan.joshi19@example.com,+91 8291382499,AI/ML & Data Science,RW5 - Ved Road,2026-02-12,Silver Oak University,M.Sc IT
GR1710,Kriti Mehta,kriti.mehta79@example.com,+91 8032142606,Full Stack Development,RWR2 - Mavdi,2026-02-01,L.D. College of Engineering,BBA
GR1711,Amit Joshi,amit.joshi76@example.com,+91 8153715213,Graphic | UI/UX,RWBH1 - Bharuch,2026-02-27,Marwadi University,M.Sc IT
GR1712,Shaurya Patel,shaurya.patel27@example.com,+91 9774071900,Full Stack Development,RWR1 - Kotecha,2026-02-25,L.D. College of Engineering,BBA
GR1713,Vihaan Mehta,vihaan.mehta91@example.com,+91 9028471494,Full Stack Development,RWBN - Bhavnagar,2026-02-21,Gujarat University,B.Tech Computer Science
GR1714,Neha Verma,neha.verma25@example.com,+91 8605862591,Graphic | Video Editing,RWR1 - Kotecha,2026-02-03,MSU Baroda,M.Sc IT
GR1715,Sai Parmar,sai.parmar76@example.com,+91 9681843398,Full Stack Development,RWGN1 - Gandhinagar,2026-02-21,L.D. College of Engineering,B.Tech Computer Science
GR1716,Riya Parmar,riya.parmar25@example.com,+91 7862230783,Full Stack Development,RWSON - Online,2026-02-02,RK University,MCA
GR1717,Pooja Singh,pooja.singh14@example.com,+91 6063015745,Full Stack Development,RWJN1 - Junagadh,2026-02-19,VNSGU,B.Tech Computer Science
GR1718,Ishaan Verma,ishaan.verma76@example.com,+91 6955043127,Video Editing | 3D Animation,RWNV1 - Navshari,2026-02-06,Silver Oak University,M.Sc IT
GR1719,Shaurya Chauhan,shaurya.chauhan65@example.com,+91 7077186437,Graphic | UI/UX,RWAM1 - Amreli,2026-02-28,SVNIT,B.Tech Computer Science
GR1720,Vihaan Verma,vihaan.verma11@example.com,+91 7115262455,Graphic | Video Editing,RW8 - Dindoli,2026-02-26,Nirma University,Diploma in IT
GR1721,Sai Kumar,sai.kumar65@example.com,+91 7267445469,Graphic | Video Editing,RW4 - Mota Varachha,2026-02-06,MSU Baroda,B.Com
GR1722,Krishna Mehta,krishna.mehta83@example.com,+91 9338584661,Video Editing | 3D Animation,RWA6 - Vastral,2026-02-05,Silver Oak University,M.Sc IT
GR1723,Sneha Mehta,sneha.mehta36@example.com,+91 8803470879,Graphic | UI/UX,RWMH - Maheshana,2026-02-22,RK University,MCA
GR1724,Vivaan Shah,vivaan.shah34@example.com,+91 8429398866,Full Stack Development,RWGN1 - Gandhinagar,2026-02-07,Silver Oak University,BBA
GR1725,Vivaan Joshi,vivaan.joshi62@example.com,+91 8468503431,Graphic | UI/UX,RW4 - Mota Varachha,2026-02-24,SVNIT,BCA
GR1726,Neha Sharma,neha.sharma22@example.com,+91 8582791544,Video Editing | 3D Animation,RWNV1 - Navshari,2026-02-04,DDU,B.Com
GR1727,Aarav Shah,aarav.shah87@example.com,+91 9309927190,AI/ML & Data Science,RWJN1 - Junagadh,2026-02-16,Nirma University,B.Tech Computer Science
GR1728,Vihaan Joshi,vihaan.joshi78@example.com,+91 9390082008,Graphic | UI/UX,RWMH - Maheshana,2026-02-22,Nirma University,BBA
GR1729,Maya Vyas,maya.vyas93@example.com,+91 9215811230,AI/ML & Data Science,RWBH1 - Bharuch,2026-02-12,MSU Baroda,B.Com
GR1730,Diya Trivedi,diya.trivedi23@example.com,+91 6714543399,Graphic | Video Editing,RWVN1 - Vidhyanagar,2026-02-20,L.D. College of Engineering,B.Tech Computer Science
GR1731,Neha Shah,neha.shah29@example.com,+91 6634831067,AI/ML & Data Science,RWA3 - Maninagar,2026-02-20,SVNIT,B.Com
GR1732,Isha Mehta,isha.mehta78@example.com,+91 8113136395,Graphic | Video Editing,RW1 - A.K Road,2026-02-06,RK University,MCA
GR1733,Kriti Trivedi,kriti.trivedi71@example.com,+91 6496536266,Graphic | Video Editing,RWA4 - Bopal,2026-02-18,MSU Baroda,B.Com
GR1734,Vikram Vyas,vikram.vyas23@example.com,+91 9047365087,Video Editing | 3D Animation,RWA3 - Maninagar,2026-02-18,RK University,B.Com
GR1735,Aarav Mehta,aarav.mehta68@example.com,+91 9081520600,Graphic | UI/UX,RWR1 - Kotecha,2026-02-14,Silver Oak University,BCA
GR1736,Rahul Desai,rahul.desai24@example.com,+91 8753422068,Graphic | UI/UX,RWBN - Bhavnagar,2026-02-01,RK University,B.Sc IT
GR1737,Rahul Kumar,rahul.kumar84@example.com,+91 8036686744,Graphic | Video Editing,RWA5 - Chandkheda,2026-02-12,RK University,Diploma in IT
GR1738,Vihaan Verma,vihaan.verma56@example.com,+91 7008016114,Full Stack Development,RWVN1 - Vidhyanagar,2026-02-23,VNSGU,BCA
GR1739,Aditya Desai,aditya.desai94@example.com,+91 7756320489,Graphic | UI/UX,RWA3 - Maninagar,2026-02-06,DDU,BBA
GR1740,Sneha Sharma,sneha.sharma84@example.com,+91 9820234928,Full Stack Development,RWA4 - Bopal,2026-02-04,L.D. College of Engineering,BCA
GR1741,Ayaan Patel,ayaan.patel27@example.com,+91 9829679467,Video Editing | 3D Animation,RW1 - A.K Road,2026-02-03,VNSGU,B.Sc IT
GR1742,Sai Desai,sai.desai38@example.com,+91 9178578628,AI/ML & Data Science,RWVN1 - Vidhyanagar,2026-02-19,Silver Oak University,B.Sc IT
GR1743,Suresh Kumar,suresh.kumar81@example.com,+91 8772031699,Video Editing | 3D Animation,RW4 - Mota Varachha,2026-02-25,L.D. College of Engineering,M.Sc IT
GR1744,Vivaan Chauhan,vivaan.chauhan49@example.com,+91 7882175910,Video Editing | 3D Animation,RW5 - Ved Road,2026-02-05,VNSGU,M.Sc IT
GR1745,Vihaan Trivedi,vihaan.trivedi99@example.com,+91 9728818623,Graphic | UI/UX,RWAM1 - Amreli,2026-02-04,SVNIT,B.Sc IT
GR1746,Arjun Vyas,arjun.vyas96@example.com,+91 9787366665,AI/ML & Data Science,RWA4 - Bopal,2026-02-28,Nirma University,M.Sc IT
GR1747,Maya Desai,maya.desai15@example.com,+91 6045548712,Video Editing | 3D Animation,RWJN1 - Junagadh,2026-02-26,MSU Baroda,B.Sc IT
GR1748,Suresh Patel,suresh.patel13@example.com,+91 7986599274,Full Stack Development,RWGN1 - Gandhinagar,2026-02-27,DDU,B.Sc IT
GR1749,Ishaan Patel,ishaan.patel60@example.com,+91 9265793696,AI/ML & Data Science,RW7 - Vesu,2026-02-04,MSU Baroda,B.Sc IT
GR1750,Neha Rathod,neha.rathod17@example.com,+91 8864832928,Video Editing | 3D Animation,RWGN1 - Gandhinagar,2026-02-06,SVNIT,BCA
GR1751,Sai Desai,sai.desai98@example.com,+91 9701720196,Graphic | Video Editing,RW6 - Adajan,2026-02-15,Gujarat University,MCA
GR1752,Ayaan Mehta,ayaan.mehta87@example.com,+91 8215547626,Graphic | UI/UX,RWR1 - Kotecha,2026-02-16,MSU Baroda,Diploma in IT
GR1753,Aarav Sharma,aarav.sharma66@example.com,+91 8060883310,Graphic | Video Editing,RWBN - Bhavnagar,2026-02-22,Gujarat University,M.Sc IT
GR1754,Arjun Chauhan,arjun.chauhan95@example.com,+91 6481725345,Graphic | UI/UX,RW2 - Yogi Chowk,2026-02-27,VNSGU,BBA
GR1755,Ishaan Chauhan,ishaan.chauhan95@example.com,+91 7346525261,Graphic | Video Editing,RWVN1 - Vidhyanagar,2026-02-11,VNSGU,BBA
GR1756,Sneha Verma,sneha.verma41@example.com,+91 7211812271,Graphic | UI/UX,RWA1 - Nikol,2026-02-11,VNSGU,BBA
GR1757,Riya Sharma,riya.sharma25@example.com,+91 8150960645,Graphic | Video Editing,RWA1 - Nikol,2026-02-16,L.D. College of Engineering,BBA
GR1758,Isha Shah,isha.shah22@example.com,+91 6018109358,Full Stack Development,RWA6 - Vastral,2026-02-01,SVNIT,M.Sc IT
GR1759,Isha Desai,isha.desai75@example.com,+91 9387614640,Graphic | UI/UX,RWA6 - Vastral,2026-02-16,DDU,Diploma in IT
GR1760,Shaurya Parmar,shaurya.parmar97@example.com,+91 6953818359,AI/ML & Data Science,RWGN1 - Gandhinagar,2026-02-11,L.D. College of Engineering,BCA
GR1761,Neha Desai,neha.desai90@example.com,+91 7643587910,Full Stack Development,RW5 - Ved Road,2026-02-02,DDU,BCA
GR1762,Pooja Joshi,pooja.joshi34@example.com,+91 9239879715,AI/ML & Data Science,RWA1 - Nikol,2026-02-02,L.D. College of Engineering,B.Sc IT
GR1763,Krishna Desai,krishna.desai42@example.com,+91 7374507660,Video Editing | 3D Animation,RW4 - Mota Varachha,2026-02-12,Gujarat University,M.Sc IT
GR1764,Ayaan Mehta,ayaan.mehta55@example.com,+91 9197624262,Full Stack Development,RWNV1 - Navshari,2026-02-23,Gujarat University,BBA
GR1765,Tara Joshi,tara.joshi22@example.com,+91 9046368799,Full Stack Development,RW2 - Yogi Chowk,2026-02-27,L.D. College of Engineering,Diploma in IT
GR1766,Ishaan Verma,ishaan.verma24@example.com,+91 7644072912,AI/ML & Data Science,RWJN1 - Junagadh,2026-02-19,Nirma University,MCA
GR1767,Rahul Singh,rahul.singh28@example.com,+91 9169307627,Graphic | UI/UX,RWAM1 - Amreli,2026-02-05,MSU Baroda,BCA
GR1768,Amit Joshi,amit.joshi67@example.com,+91 6506109502,Video Editing | 3D Animation,RWNV1 - Navshari,2026-02-26,Nirma University,Diploma in IT
GR1769,Arjun Vyas,arjun.vyas88@example.com,+91 9245874180,Full Stack Development,RW8 - Dindoli,2026-02-07,MSU Baroda,M.Sc IT
GR1770,Ayaan Desai,ayaan.desai52@example.com,+91 9404656677,Full Stack Development,RW4 - Mota Varachha,2026-02-19,Nirma University,BCA
GR1771,Kavya Trivedi,kavya.trivedi94@example.com,+91 8552501005,Graphic | Video Editing,RWR2 - Mavdi,2026-02-08,RK University,B.Tech Computer Science
GR1772,Neha Verma,neha.verma57@example.com,+91 6479741850,Full Stack Development,RW8 - Dindoli,2026-02-20,Nirma University,B.Tech Computer Science
GR1773,Neha Parmar,neha.parmar63@example.com,+91 6801670890,Video Editing | 3D Animation,RWR1 - Kotecha,2026-02-02,SVNIT,M.Sc IT
GR1774,Vihaan Desai,vihaan.desai57@example.com,+91 8226068235,AI/ML & Data Science,RW8 - Dindoli,2026-02-28,VNSGU,M.Sc IT
GR1775,Suresh Mehta,suresh.mehta98@example.com,+91 9327923746,Graphic | UI/UX,RWA6 - Vastral,2026-02-14,L.D. College of Engineering,M.Sc IT
GR1776,Ishaan Singh,ishaan.singh52@example.com,+91 8763807676,Full Stack Development,RWVN1 - Vidhyanagar,2026-02-15,MSU Baroda,M.Sc IT
GR1777,Ishaan Chauhan,ishaan.chauhan55@example.com,+91 9744647430,Graphic | Video Editing,RWA3 - Maninagar,2026-02-15,MSU Baroda,B.Com
GR1778,Maya Rathod,maya.rathod16@example.com,+91 9900673942,Video Editing | 3D Animation,RW4 - Mota Varachha,2026-02-05,SVNIT,MCA
GR1779,Kriti Sharma,kriti.sharma34@example.com,+91 9388502127,Graphic | UI/UX,RWA4 - Bopal,2026-02-27,DDU,B.Com
GR1780,Suresh Singh,suresh.singh15@example.com,+91 6065001249,AI/ML & Data Science,RWVN1 - Vidhyanagar,2026-02-19,SVNIT,BCA
GR1781,Diya Vyas,diya.vyas48@example.com,+91 6661449021,Graphic | Video Editing,RW6 - Adajan,2026-02-11,MSU Baroda,B.Sc IT
GR1782,Sai Rathod,sai.rathod37@example.com,+91 8079290786,Video Editing | 3D Animation,RW1 - A.K Road,2026-02-24,DDU,M.Sc IT
GR1783,Maya Trivedi,maya.trivedi53@example.com,+91 9421383533,Video Editing | 3D Animation,RWA4 - Bopal,2026-02-10,VNSGU,MCA
GR1784,Kavya Kumar,kavya.kumar29@example.com,+91 8483508632,Graphic | UI/UX,RWBH1 - Bharuch,2026-02-05,RK University,BCA
GR1785,Aditya Verma,aditya.verma52@example.com,+91 6390964479,AI/ML & Data Science,RWJN1 - Junagadh,2026-02-17,Marwadi University,B.Sc IT
GR1786,Aditya Verma,aditya.verma94@example.com,+91 7554735883,Graphic | Video Editing,RWBN - Bhavnagar,2026-02-17,L.D. College of Engineering,B.Com
GR1787,Suresh Singh,suresh.singh75@example.com,+91 8502671005,Full Stack Development,RWBN - Bhavnagar,2026-02-07,Marwadi University,Diploma in IT
GR1788,Aditya Joshi,aditya.joshi22@example.com,+91 9598131145,Graphic | Video Editing,RW5 - Ved Road,2026-02-17,DDU,BCA
GR1789,Neha Rathod,neha.rathod28@example.com,+91 6630584784,Full Stack Development,RWVN1 - Vidhyanagar,2026-02-15,RK University,BBA
GR1790,Diya Joshi,diya.joshi84@example.com,+91 8787507668,Graphic | UI/UX,RWMH - Maheshana,2026-02-14,DDU,B.Sc IT
GR1791,Vikram Trivedi,vikram.trivedi97@example.com,+91 9937495713,Graphic | Video Editing,RW8 - Dindoli,2026-02-23,Marwadi University,B.Tech Computer Science
GR1792,Arjun Parmar,arjun.parmar55@example.com,+91 9039802581,Graphic | UI/UX,RWR1 - Kotecha,2026-02-20,DDU,Diploma in IT
GR1793,Kavya Joshi,kavya.joshi82@example.com,+91 8512823774,Graphic | UI/UX,RWA6 - Vastral,2026-02-25,Marwadi University,MCA
GR1794,Vivaan Sharma,vivaan.sharma94@example.com,+91 9278941806,Video Editing | 3D Animation,RWBH1 - Bharuch,2026-02-05,Nirma University,B.Com
GR1795,Suresh Gupta,suresh.gupta21@example.com,+91 8458370170,Video Editing | 3D Animation,RWMH - Maheshana,2026-02-02,DDU,BCA
GR1796,Diya Patel,diya.patel98@example.com,+91 9175921733,Graphic | Video Editing,RWAM1 - Amreli,2026-02-19,MSU Baroda,B.Com
GR1797,Kriti Patel,kriti.patel68@example.com,+91 7670237584,Full Stack Development,RWA3 - Maninagar,2026-02-12,VNSGU,BCA
GR1798,Ramesh Chauhan,ramesh.chauhan21@example.com,+91 7806645188,AI/ML & Data Science,RWGN1 - Gandhinagar,2026-02-25,Silver Oak University,B.Sc IT
